ncomp label gene_loading_ranked gene_name age_effect p_for_age sex_effect p_for_sex race_effect p_for_race
1 pos_end 0.012974737621006 ACTB 0.118000380144799 6.05838546329676e-05 -0.0430832791825626 0.133768100517802 0.00992247467503332 0.73018881216798
1 pos_end 0.0129168458373705 GLUL 0.331930818504336 7.30056219662883e-06 -0.053983145422663 0.451688597075447 -0.0641540509921754 0.37323006748158
1 pos_end 0.0129115875848468 NDRG2 0.218474488896328 0.000350340876121721 0.151377792255568 0.0120191347024683 0.0156006889111695 0.794927687947062
1 pos_end 0.0128708013709408 GNAS 0.0697250013707865 0.00237319691594184 -0.0717695793756333 0.00167887692608768 0.163628511631092 1.11475473191972e-11
1 pos_end 0.0127917431205449 FAM107A 0.666169094049557 6.78618865412431e-15 0.281930490364573 0.000401713766543942 -0.0923806842189285 0.24114447189334
1 pos_end 0.0127767294141108 FTL 0.465059051673104 4.37562342466443e-12 -0.0615241397180426 0.326422482671183 0.0381885880670029 0.543789064066331
1 pos_end 0.0127689648840154 HSP90AA1 -0.051370171310108 0.51457976801606 0.0342365305397792 0.662288004874046 0.0132358812712143 0.86643417517017
1 pos_end 0.0126718272707671 MTND2P28 0.698164789342353 1.40071376534378e-05 0.428532858037202 0.00649616102387412 -0.218949642814987 0.163040391240977
1 pos_end 0.0126619520651127 GAPDH -0.0592055186774018 0.0161340668686767 -0.0731800797368437 0.00291052311357089 -0.0423691136683803 0.0836343585704874
1 pos_end 0.0126602684946391 SPARCL1 0.000695963019029114 0.991448980612947 0.232201954725133 0.000407713967076341 -0.139673300272535 0.0323455702986158
1 pos_end 0.0126533263978741 EEF2 -0.0546882232517094 0.0527487820745462 -0.0982479486277762 0.000540572465297804 0.044840264481632 0.111284020640151
1 pos_end 0.0126356499037817 KIF1A 0.0109485609382458 0.731391697277758 -0.139369804389968 1.81379236643964e-05 0.197115170908722 3.54383140878643e-09
1 pos_end 0.0126089727064011 hsa-mir-6723 1.11601688423598 9.90330611717876e-09 0.307126966123823 0.0986468923434261 0.7949153156796 2.99501326148307e-05
1 pos_end 0.0125944926001279 PEA15 0.0415403681011044 0.16134442653488 0.00101887174833598 0.972381645808267 0.00960946751439942 0.745076978303546
1 pos_end 0.0125825785785939 CKB 0.0883260128506541 0.0401888645434371 -0.0466410926896404 0.274175456644168 -0.00997331856723984 0.815597487705098
1 pos_end 0.0125569543736629 SLC1A2 -0.132538042149942 0.127471593781489 0.333273380032279 0.000149999327481895 -0.145602807364252 0.0939125426139567
1 pos_end 0.0125514766186229 KIF5A 0.0271176099029119 0.557087787669774 -0.0571854330090081 0.213973191673029 0.171105843835273 0.000266955077467799
1 pos_end 0.012523283726083 IDS -0.420959007468481 1.92280855593082e-13 -0.0459223394682659 0.385941201711096 0.065982479225087 0.215235381450267
1 pos_end 0.0125143304064856 UBC 0.0464781517596848 0.332007313517853 -0.0110578870540394 0.816323862469394 -0.0521814578109365 0.275745026063553
1 pos_end 0.0125097465818749 CPE -0.100201815642427 0.0232561678375111 0.118788931851018 0.00700633261490894 -0.00327149156700262 0.940473091210432
1 pos_end 0.0124815161641167 APP -0.250737602830565 1.41197484254128e-09 -0.0404581130984696 0.302906154147951 0.0758658414963193 0.0552133806273739
1 pos_end 0.0124749757329987 EEF1A1 0.104595857788513 0.00157589852633233 0.0852172070687455 0.00933728525209806 -0.0711033259701663 0.0303171609654797
1 pos_end 0.0124709488450186 CALM2 -0.174852556467454 4.31545602076187e-08 -0.0340895993941514 0.264521266523212 0.00124391693110928 0.967604593291307
1 pos_end 0.0124621093518261 ATP1A2 0.113013456179557 0.0783336889713251 0.329468501662851 5.47207383095751e-07 -0.0265178145160071 0.678048731004549
1 pos_end 0.0124324372709438 ACTG1 -0.0766947687462805 0.0055172591166831 -0.0235393095767382 0.387494193750909 -0.0558141795782615 0.0422107682467802
1 pos_end 0.0124141384512684 PSAP -0.0709879278767138 0.0092179695534245 0.0251195811587441 0.350553481082893 -0.0278254224456203 0.303223309921222
1 pos_end 0.0124127245258715 PTGDS 0.326089521003164 1.04523057568968e-07 0.0468919872932511 0.42492552696159 0.0149813189120569 0.799449713611066
1 pos_end 0.0124076095635769 CST3 0.212083413079633 0.00760742416361805 -0.121883284234756 0.120759778162546 -0.034466868806218 0.661209942040614
1 pos_end 0.0123657406575356 SNAP25 -0.655157525692152 1.27337638444328e-10 -0.035023929328832 0.714870172559289 0.231303233257832 0.0170785110892612
1 pos_end 0.0123366039692136 PLEKHB1 0.422948276735667 1.92728356735059e-11 -0.0800909656031774 0.17559126014056 0.137016024328794 0.0216167658822691
1 pos_end 0.0123243363932718 HSP90AB1 -0.117245841934485 0.0317897119208915 -0.0163934369725403 0.761442824518609 0.0132215216021722 0.807349967670722
1 pos_end 0.0123234537980326 SPTBN1 0.0476523415512687 0.124215406948592 -0.0513950328931158 0.0957509882579887 0.173244542103782 6.76370323286706e-08
1 pos_end 0.0123113711768815 ALDOA -0.0945699993383695 0.00604060326362909 -0.0623703960362087 0.0671921667250078 0.0300328042264859 0.378458072779557
1 pos_end 0.0122619803788443 MAP4 0.110624220055 0.0163243812211659 -0.0404906380525619 0.373743497313267 0.0436079077936781 0.340156368691048
1 pos_end 0.0122234465832259 TMSB4X 0.038891193249317 0.158735390471477 -0.0181340075330343 0.508015739206703 0.0322246924331059 0.24201365132164
1 pos_end 0.0122118953740937 RPL3 0.129006163335919 1.92264025700232e-07 0.0200539912021927 0.399260785384024 -0.0397212208914893 0.0972695396322326
1 pos_end 0.0122011487301647 PEBP1 -0.0890644001483425 6.24941972339681e-05 -0.0157083943231589 0.468710373114892 -0.00263830659870554 0.903472165339474
1 pos_end 0.0121874045366352 CALM3 -0.461348890011587 3.22876744833845e-10 -0.0879464684452167 0.204765374314803 0.112260065232936 0.107424451223314
1 pos_end 0.0121864164477761 RPL4 0.140816956271127 1.7086442988676e-07 0.0119266433853925 0.644333352664318 -0.0349883609278437 0.178348650168913
1 pos_end 0.0121559777890225 APOE 0.361282024238283 2.91976339781034e-05 0.148974042307578 0.0773879026297541 -0.0378183092287894 0.654003303518768
1 pos_end 0.0121456343139137 PKM -0.110540805046864 0.000509425072694329 -0.0106033886296594 0.733455313996674 0.00484124514853023 0.876935041488237
1 pos_end 0.0121383029178261 TUBA1B -0.10768952164321 0.0206191673275063 -0.0477175037153754 0.299746033816472 0.0557867442308785 0.22754011049903
1 pos_end 0.0121307591643892 YWHAE 0.035064373810593 0.0675645595221507 0.0511471192139271 0.00765787813735162 0.0658234730187621 0.000679662988765352
1 pos_end 0.0121206202089794 HSPA8 -0.239561556133413 0.00026715596115551 -0.0224737574271385 0.726458285339634 -0.020589426751794 0.749580000741779
1 pos_end 0.0121149159685693 GPM6B -0.0831772963493901 0.048754690951065 0.144002847654229 0.000686539882258178 -0.0484498823686899 0.248882631802534
1 pos_end 0.0121143844288505 SPTAN1 -0.0880273880420537 0.00385815209262414 -0.0101138954741893 0.735812483640199 0.075381704395253 0.0129808259282477
1 pos_end 0.01209028146733 KIF5C -0.193152824090274 1.09676722964896e-06 0.00734343178528808 0.847537767843966 0.112225630375306 0.00380603174783371
1 pos_end 0.0120777563232341 MALAT1 0.408379860247755 3.75924835507033e-10 0.0915625576376491 0.137787433543967 0.0303968319683026 0.622770715913687
1 pos_end 0.0120638868674221 MEG3 -0.0626186270205829 0.200057914648284 -0.0124225073625855 0.79789765250911 0.195927812718224 8.15125228417107e-05
1 pos_end 0.0120405398316085 TUBA1A -0.163623123937019 9.97642867819635e-05 -0.0291179417866108 0.477820520542592 -0.0236427748217629 0.56590270599272
1 pos_end 0.0120322096113291 MAP1B -0.272762935900836 1.0819996140643e-08 0.0322878152587626 0.477448291276256 -0.00845334133242942 0.852960654034928
1 pos_end 0.012024559856884 RTN3 -0.31956068860302 1.84010971856085e-11 0.00302333406389563 0.945855713265339 0.0648058391842346 0.148263811359209
1 pos_end 0.0120150229281222 TPT1 0.208469056562147 2.85547945296661e-08 0.0282205259933355 0.431568981922117 -0.0165727046081719 0.64535517655378
1 pos_end 0.0120127207259169 AES -0.00267828919819347 0.943157896927668 -0.177094318660721 4.09338291274442e-06 0.129946005169705 0.000649835445775873
1 pos_end 0.0120073478339022 MAP1A -0.250784948977098 8.20631111431409e-07 -0.0884518042962878 0.0721500298114661 0.239558820491716 2.27553974427542e-06
1 pos_end 0.0119966632415254 ALDOC 0.0746311652098812 0.122790367684789 0.0673616534476407 0.161241637734799 -0.00170024776147492 0.971836148939186
1 pos_end 0.0119924624459144 ITM2C 0.28200998036591 8.76985027779154e-06 0.0902370342522401 0.143192391914633 0.0815941174690549 0.187161286135714
1 pos_end 0.0119819232163038 GPM6A -0.292119477210634 1.01060080291364e-14 0.162561545846369 4.95322506522286e-06 0.0224343240074339 0.51890365533606
1 pos_end 0.0119734573948236 ABCA2 0.0215956518235089 0.660711092840118 -0.168543029095576 0.000693819643870947 0.158352756701848 0.00147428596722635
1 pos_end 0.0119687788803747 GDI1 -0.00608134017995153 0.822349512621638 -0.0672319726004041 0.0133194842036069 0.0967230871358244 0.000437022482490841
1 pos_end 0.0119527767646505 LINC00657 -0.229375485748432 5.95618419273548e-13 0.0678877783489326 0.0224437390091826 -0.0669626400520579 0.024902881237008
1 pos_end 0.0119421841804743 CPLX2 -0.50865511393854 1.29502148710636e-08 -0.158655989680694 0.0637695249518039 0.303088159371853 0.000490361474927434
1 pos_end 0.0119365533651254 ENO1 0.0894619464609202 0.0132712168564132 -0.0107895345721499 0.76215877706474 0.00589362749876773 0.869220978655934
1 pos_end 0.0119306803961255 SPARC 0.231122156286048 5.81163602530796e-05 0.172511294471338 0.00233077377445155 -0.173552134762957 0.00228787939595395
1 pos_end 0.0119220084916647 HIPK2 0.252051627155581 0.00029031835897475 -0.0748763987579282 0.271557072583541 0.304044441864651 1.40910310817762e-05
1 pos_end 0.0119193440049361 FAIM2 -0.128792278457955 0.00160583265419369 -0.0590796848912813 0.141578280293091 0.0924826376037275 0.0224743916944238
1 pos_end 0.0119009391833299 SLC1A3 0.201563275569423 0.015010766227388 0.223384215217068 0.00684181093881395 -0.0592053699219789 0.471337796108752
1 pos_end 0.0118980316337611 RPL15 -0.0469417498524004 0.0548982294811366 0.0983565047598458 6.94419514182841e-05 -0.0757496854948184 0.00208900933419948
1 pos_end 0.0118936931258344 RPS6 0.280089663489703 2.95165959748407e-12 0.0430001360784011 0.25070492719835 -0.0268516422323614 0.474561155103752
1 pos_end 0.0118891735504788 NDRG4 -0.340763030176801 1.97075154021039e-09 -0.00778683471673806 0.884970627878809 0.146923802400226 0.00709380424187853
1 pos_end 0.0118673219187014 RTN4 -0.323478090016113 5.24443645558857e-13 -0.0393084388303055 0.344532292611032 0.13143815438039 0.00186441173738972
1 pos_end 0.0118549780252736 SEPT4 0.161449709232271 0.00889393225720557 0.0380730916461573 0.531644635435942 0.0919303401417985 0.133519606043833
1 pos_end 0.0118494824641683 SERINC1 -0.255530157046212 1.46439866442984e-13 0.0839961709836936 0.00915262250919875 0.00728783302810745 0.820247546452769
1 pos_end 0.0118346860916072 DDX17 0.0238296292924143 0.410636842351927 0.00961031660690716 0.738528917360544 -0.014736769780431 0.610297343115449
1 pos_end 0.0118300422609793 MT3 0.402426827318973 6.49259519305387e-09 0.041448545040118 0.529747276066216 -0.0261743249270064 0.692614557470024
1 pos_end 0.011822497546139 HNRNPA2B1 0.0339804662027956 0.0594811269082691 -0.00674468465714788 0.705629066454259 0.0309552979584989 0.0854257778384106
1 pos_end 0.011800238733041 RPL13 0.247301175934198 5.41970584259393e-09 -0.0696873320105964 0.0848681292145708 0.0294098730382058 0.467503530153451
1 pos_end 0.0117899599058934 FKBP8 0.133758437495168 5.00092461353859e-05 -0.171774143511649 2.42142543821512e-07 0.075239232158114 0.0204590067543136
1 pos_end 0.0117880035026896 YWHAZ -0.328819599950037 9.39799012600072e-11 -0.00488227762358255 0.918524327228637 0.00880792934397305 0.854190214339494
1 pos_end 0.011782769429321 FBXL16 -0.337962565962248 5.71754711627248e-07 -0.204816181157549 0.0018719362113745 0.19139954978198 0.00374326991983745
1 pos_end 0.011774053732272 CFL1 -0.0353916466380245 0.209644840533256 -0.0878340949581507 0.00195808486053796 0.038841446085963 0.168291921522115
1 pos_end 0.0117708980268275 TSPAN7 -0.142304564978884 1.47106329817372e-06 0.0443316579113592 0.12102726944346 0.110588581390719 0.000150197066722342
1 pos_end 0.0117690595629988 NCDN -0.204835109083641 0.00286141234544546 -0.124734919619776 0.0659159919657631 0.119741700292561 0.0786176715576291
1 pos_end 0.0117666320614758 DPYSL2 0.0493984766913511 0.0352763251257152 0.0534928922056375 0.0220733259919593 0.022609571834575 0.332518600683739
1 pos_end 0.0117576516120533 ITM2B -0.00477231111562611 0.810382903242062 0.101706107898765 6.59596266990555e-07 -0.0262090424186454 0.188117548403413
1 pos_end 0.0117503778373337 DST 0.00130413943120363 0.960060217330395 -0.0159333669176243 0.538739821579305 0.0260189256514182 0.317862222818602
1 pos_end 0.0117503039893303 EIF4A2 -0.186927748706547 3.70472043813549e-07 -0.0125989209975998 0.721464168218384 0.00543102227730396 0.878347631759966
1 pos_end 0.0117501248628399 LDHB -0.0486208586002237 0.0526808398524607 0.0939106971043555 0.000205769979404241 -0.0594851419319387 0.0179244729567277
1 pos_end 0.011742620247306 PAQR6 0.0749430091105969 0.336635058092547 -0.0699996019076121 0.366910892185988 0.0985124354652327 0.206501954897127
1 pos_end 0.0117406141772084 MOBP -0.289746481277586 0.00251551424319693 0.116021689145384 0.219223040969924 0.199041995496718 0.0365232168346734
1 pos_end 0.0117248833824839 NCS1 -0.182927325266779 0.000488871102721021 -0.0974302117137891 0.058978531294179 0.118173059719596 0.0228441991672277
1 pos_end 0.0117235044476093 APLP1 -0.105985371496856 0.0128926980692674 -0.110528180571748 0.00919372902874138 0.0989541169985174 0.0199852500503965
1 pos_end 0.0117155517838701 SCD -0.115237709489872 0.0515389091217007 -0.0312628638709718 0.593736163919898 0.016832650551489 0.774800119761861
1 pos_end 0.011703913378415 TUBB4A -0.0908206892530034 0.113237305630109 -0.0126922397302998 0.823363171103159 0.149380442314335 0.00950810473716687
1 pos_end 0.0116848998008785 BCAS1 0.0214591635436531 0.792521094321974 -0.164856643576019 0.0433307861541923 0.22255309324004 0.00683650277006721
1 pos_end 0.011674641355638 DKK3 -0.116421896784318 0.0052384316569875 0.0358718118173222 0.382722126179652 0.0462720789604414 0.262464865804458
1 pos_end 0.0116740989138877 SRRM2 0.0875243390584182 0.0202566270614552 -0.125879422812962 0.000865695302066665 0.121955943661112 0.00129559586069516
1 pos_end 0.0116719169077218 EIF1 0.0194724957764929 0.429736783534946 -0.034064991995403 0.165680406439545 -0.0795432818220785 0.00143115231443142
1 pos_end 0.0116680406182476 RPS4X 0.161769838808251 7.93619650311725e-09 -0.0685179903694514 0.010864557059735 0.00601317931592062 0.822353759358185
1 pos_end 0.0116598897466226 GNB1 -0.230920783513599 9.28835613303157e-16 -0.100081195811813 0.000175396833485352 0.046024255759005 0.0811862091612141
1 pos_end 0.0116562285059274 EEF1A1P5 0.0249761081141506 0.515573081807313 0.108428743901814 0.00496448399949091 -0.134710931379568 0.000546105778121639
1 pos_end 0.0116511733511073 DYNC1H1 -0.191370982234307 7.27965589206121e-09 -0.0473412248686327 0.133579304670369 0.083466945245973 0.00884807990433271
1 pos_end 0.0116507530546559 GABBR1 -0.177038764160077 2.39052296907962e-06 0.037264550457598 0.304488890644605 0.0793888634043561 0.0301541512583348
1 pos_end 0.0116487434891251 S100B 0.32485595402705 3.2168762124622e-06 0.0602655970956451 0.371868737260757 -0.00241066088149331 0.971593519815432
1 pos_end 0.0116443511481001 MAP2 -0.506540436628315 1.08545011721545e-10 -0.0237053416311487 0.748085967441724 0.159354689687256 0.0325706811570843
1 pos_end 0.0116249121062028 CSRP1 0.291598220980697 2.86292341298924e-08 0.0758594263436858 0.131544848871643 -0.0305174272957558 0.54471824275312
1 pos_end 0.0116159599506481 NTRK2 0.0978809202025757 0.197246254154208 0.27909222738669 0.000273528833769743 -0.21667439198313 0.00460677713310473
1 pos_end 0.0116120905320876 ENO2 -0.283521146436665 1.37470783514018e-05 -0.0783516615546312 0.216377546371176 0.116808992678462 0.0671097734329477
1 pos_end 0.0116007333120423 CNP -0.0340698600738481 0.556116575594545 -0.0122894574552809 0.830923566797992 0.0230201313062907 0.690452588871041
1 pos_end 0.0115969377163799 QKI 0.123608688298277 0.0183549064600946 0.103717149685876 0.0462167735039272 -0.0595151507326185 0.252963299097421
1 pos_end 0.0115909254599004 SPOCK2 -0.0568505196964757 0.14057350396914 -0.0140472843412198 0.713603023162595 0.185204446684431 2.86114404633153e-06
1 pos_end 0.0115862048609178 EIF4G2 -0.161569928557221 2.85981592585649e-11 0.00176353624735051 0.938222333260765 0.0212571684890928 0.352733392876408
1 pos_end 0.0115809308695569 NUDT3 0.0436103360719779 0.0617094399628771 -0.043692512705595 0.0598967735723419 0.0988370032574587 3.16459072106932e-05
1 pos_end 0.0115733353795117 GPRC5B 0.208076915869911 1.67957019776547e-05 -0.0131326675178415 0.779584842549652 -0.0138826842831897 0.768285543985153
1 pos_end 0.0115731672734194 KIF1B -0.096516157691404 4.07044294237123e-05 -0.0167540197352928 0.464295063766289 0.0732149820483583 0.00165925165065039
1 pos_end 0.0115691788166794 MACF1 0.0829576256014524 0.00678191197663938 -0.00940265299916992 0.755462120467763 -0.0165640726219111 0.584899211832436
1 pos_end 0.0115535975018021 APLP2 -0.104518153970367 2.97301755365081e-07 0.017653613677674 0.367900089313894 -0.0361964655370515 0.0668991026154849
1 pos_end 0.0115470286037 TP53INP2 -0.188051499180061 0.016753522068523 -0.140726559384133 0.0710209785589503 0.206996380093585 0.0084969776886317
1 pos_end 0.0115443958642502 BSG 0.187359372014858 2.03937400269848e-05 0.038034759976167 0.373553339084736 0.0404909224713667 0.345544958773652
1 pos_end 0.011542921495688 C1orf61 0.0773466722178337 0.228281478790222 0.163116405627433 0.0111747628009051 -0.00702053612174121 0.912661114804933
1 pos_end 0.0115377091926751 AHCYL1 0.324789105473677 2.24170022314817e-06 0.283035428331263 3.02428583213474e-05 -0.259838212136434 0.000129170648751952
1 pos_end 0.0115361766534862 RPS11 0.317106679311765 1.87678276382044e-14 0.0156821674508508 0.680149720145514 -0.0331657877904248 0.385611162598
1 pos_end 0.0115349014317131 SCD5 -0.0289327831165111 0.366689670861025 0.13688365849702 2.69665085632609e-05 -0.0385937685442602 0.228440517403049
1 pos_end 0.0115272966958099 RPL37A 0.248614326408469 2.07987475084646e-08 -0.0204716335303518 0.628511654820303 0.036190596331269 0.39463822905629
1 pos_end 0.0115261309418604 SEPW1 0.0888292856215989 0.0130358839607169 -0.12376457655293 0.000559097250468959 0.0943542223817855 0.0083579574853698
1 pos_end 0.0115238073763325 UCHL1 -0.30926106085561 2.36497327985282e-05 -0.054816403977006 0.440827452749412 0.170319765835242 0.0178270947730638
1 pos_end 0.0115193470518788 TMBIM6 0.06454341129907 0.0599231212172298 0.0995473168823601 0.00375539580987115 -0.101760033037683 0.00318785332931104
1 pos_end 0.0115088710506114 DTNA 0.389574411188318 1.10589523463655e-08 0.0338847383612169 0.601815041499005 -0.170145753847512 0.00967935779722528
1 pos_end 0.011506573640214 PPIA -0.0145410013124105 0.622457342004262 -0.0503060773845698 0.0879618301420358 0.106080740954661 0.000403948950074389
1 pos_end 0.0115018847871127 FTH1 0.206066238070383 1.18643918365881e-05 -0.0809772375451314 0.0770921021865878 0.0489539432367921 0.285921321124293
1 pos_end 0.0115003861414248 KLC1 -0.217051363148853 1.37460645762964e-08 -0.0790244567389637 0.0310726037443154 0.109009524275883 0.00321797449456337
1 pos_end 0.011496538253662 SYT11 -0.413513202625889 1.12088665002662e-25 0.0322500929928251 0.339387972239004 -0.112355967044976 0.00106895598896016
1 pos_end 0.011493433742723 VAMP2 -0.301204439683419 4.13639666711155e-09 -0.0542531868546815 0.265604712827505 0.0788983775168626 0.107535199300694
1 pos_end 0.0114883664369181 RPL13A 0.217137135167871 7.53927670245717e-09 -0.00194406685660752 0.95662073703221 -0.00512087085983472 0.886538050385546
1 pos_end 0.0114858006080234 CLSTN1 -0.149813939705264 6.13555637013659e-06 -0.0612798152496667 0.0572240704116629 0.0688767438307746 0.0335069652999698
1 pos_end 0.0114807052882062 ATP1B2 0.315052246754116 8.21159646964715e-05 0.217308165301128 0.00578810552817849 0.0338424124153088 0.665572073242893
1 pos_end 0.011478171524027 ATP5B -0.312860393792833 1.91817108372738e-15 0.00169597909193497 0.962359551360565 -0.0342760003772401 0.342770376224805
1 pos_end 0.0114720708120517 CIRBP -0.0538815679040049 0.411194864494111 0.132888280940964 0.0425507065708805 -0.0194162926713814 0.766708729488603
1 pos_end 0.0114623243770131 MRFAP1 -0.0690043681991868 0.000100704653123304 -0.0193185052511265 0.264895279188187 -0.00804622555902392 0.643312904719092
1 pos_end 0.0114572068354851 SCRN1 -0.0651889900392019 0.00308565943561304 -0.00304102423941751 0.888357711754746 -0.014109898542068 0.516777849686193
1 pos_end 0.0114532519821082 PDZD4 -0.139191899155705 0.0101245624584716 -0.213154104258972 9.12537905225744e-05 0.196937342288112 0.000304881203359487
1 pos_end 0.0114522962093896 GAS7 -0.316104586792647 1.00893396948345e-09 -0.0834335457717328 0.0895783796534326 0.0449459431198137 0.361126405322031
1 pos_end 0.0114514695948552 RPL19 0.246742458853883 1.97239391690989e-12 -0.00410263356219728 0.899919847613945 0.0129910839790957 0.691727749412013
1 pos_end 0.0114501931317126 TSC22D1 0.0307369667545973 0.569867546841538 -0.049527736174173 0.357685886999534 -0.260916983891328 2.72250752158856e-06
1 pos_end 0.011446229213343 LRP1 0.0454925830701029 0.186722603505645 0.0328891368291491 0.33676483765865 -0.00805066014351589 0.814650803902143
1 pos_end 0.011440133497905 YWHAG -0.457471795492677 2.2118733883928e-11 -0.0358386153127905 0.575762166196232 0.114803814178237 0.0753368266935816
1 pos_end 0.0114331403313321 ATP5A1 -0.161239772365026 6.47632828321177e-07 -0.00512534900215437 0.869437333721801 -0.0324580742885836 0.300567271798557
1 pos_end 0.0114323234836144 ARF3 -0.176148286968466 9.80954532638847e-08 -0.0394880045764746 0.213032998924693 0.0564333090800549 0.0769627867553287
1 pos_end 0.0114295419301424 DDX5 -0.00810080282876994 0.787351986079121 -0.0212648885668495 0.476839421172515 -0.0970739881685662 0.00140977368107502
1 pos_end 0.0114236412379958 PRNP -0.268714098391012 1.74354459711554e-15 0.033039025409763 0.284331127390086 -0.00876642340491968 0.776942199304716
1 pos_end 0.0114212722384155 NGRN -0.057172533369635 0.0421354362687457 -0.101609136782984 0.000332757459664154 0.0669479013152094 0.0174364708446906
1 pos_end 0.0114210485946798 RPL31 0.189883910920366 5.75487960922988e-08 -0.0161409366154918 0.629652543169851 0.0430502543529746 0.201090765255273
1 pos_end 0.011419813079985 SEPT7 -0.114977986966937 0.000551723967076772 0.0228020791334043 0.484421678948727 0.0535457632010297 0.103004713711905
1 pos_end 0.0114190227826376 SLC25A23 -0.161955841554655 3.31632624240178e-05 -0.0847776566246976 0.0264004812511949 0.0940661333749759 0.0142913926585497
1 pos_end 0.0114167936111905 AQP4 0.266965169099653 0.00608700298599827 0.358936610619223 0.000235366798342552 -0.193440922006687 0.0455969090672713
1 pos_end 0.0114166029798069 ARHGAP21 -0.0478563589433304 0.119258006955475 -0.062885314935492 0.0400774109493141 0.0165301799226042 0.589043575472905
1 pos_end 0.0114155677221835 PTMA 0.172713338630631 3.54530785929815e-06 -0.00372000012355149 0.917715918527137 0.0493620261081554 0.173236345718399
1 pos_end 0.0114130338757297 RPL37 0.196595381071344 1.34475484725801e-07 0.0131354351264312 0.713227951811287 0.00841077262361283 0.81468742460039
1 pos_end 0.0114079252871625 MATR3 -0.184261390559295 5.36976826246303e-11 0.0708552068097774 0.00775782743471029 0.00968151631909762 0.714623489953546
1 pos_end 0.0114050846197915 B2M 0.31397393182234 5.51244499137303e-07 0.21757652250245 0.000388956450614235 -0.067605102692143 0.26508824749873
1 pos_end 0.0113982032240626 RPL32 0.224432506502786 3.26780990527792e-10 -0.0032523916870215 0.923065309969114 0.023197857921889 0.492996488703081
1 pos_end 0.0113974981955113 CRYAB 0.446255229868201 1.13820268697299e-05 -0.0558106152828342 0.571432693195053 0.0326369435728312 0.741643243064394
