ncomp label gene_loading_ranked gene_name age_effect p_for_age race_effect p_for_race
1 pos_end 0.0131417382924462 RPLP0 0.11489908774695 0.00109779222209383 -0.0214328943628362 0.534164627218921
1 pos_end 0.013139817608233 VIM 0.0470829719507678 0.319126481168729 -0.0182596107998366 0.698741697017115
1 pos_end 0.0131334947697116 RPS11 0.147763978534745 8.31621008816282e-07 -0.103426261175369 0.000409575150879161
1 pos_end 0.0130851731648786 RPLP1 0.10742214410387 3.99167994424889e-05 -0.0475296140027889 0.061795202062241
1 pos_end 0.0130659686330282 DDX17 0.0276268935100259 0.243141517230477 -0.00406052071786174 0.863431910270522
1 pos_end 0.0130419327705457 HSP90AB1 0.062699608559095 0.14314698655079 -0.117533263672916 0.00661135657753177
1 pos_end 0.0130072949969563 GNB2L1 0.061034742611823 0.00975298279963133 -0.0725771969966098 0.00223814822968121
1 pos_end 0.0130057144623129 RPL7A 0.123280313065259 1.15801929585679e-06 -0.0335798830416614 0.166178127608863
1 pos_end 0.012997465882572 MT-ND1 0.194405427158792 0.00639894897796289 -0.0673084349806111 0.338806686434849
1 pos_end 0.0129739910571283 RPL19 0.13294132842653 1.4405269434098e-07 -0.0484899675524041 0.0440427265179322
1 pos_end 0.0129520554799655 RPL5 0.165543724727946 1.37572572847733e-09 -0.0243403485613526 0.33765581516554
1 pos_end 0.0129430685099313 UBC 0.0474178922182554 0.355757678949942 -0.0355046662743507 0.488947051841889
1 pos_end 0.0129322936193572 MT-CO1 0.140500819235666 0.117236911260505 -0.0110449295493574 0.901515104616874
1 pos_end 0.0128505790020483 RPS24 0.13819079583533 7.41199357033719e-07 -0.060550375344666 0.0240134562449485
1 pos_end 0.01281962159378 RPL15 0.116588527031826 2.15732400463822e-06 -0.0272579998936478 0.247490322962329
1 pos_end 0.0128181555615917 LENG8 0.000179936717881019 0.995718195481005 -0.0205447963676974 0.540358044714195
1 pos_end 0.0128092103390352 B2M 0.114350879728782 0.000655592904175726 0.0382440127744227 0.244615090525
1 pos_end 0.0128035781820585 RPL32 0.137404713293544 9.10008202801855e-07 -0.045959164122055 0.0863573480118332
1 pos_end 0.0127774780773885 RPL11 0.118304986669813 4.61887402476493e-06 -0.0457195796602011 0.0664640353780769
1 pos_end 0.0127544762275961 RPL18 0.112255575271439 0.000242731275474434 -0.0450315028736828 0.132076265440138
1 pos_end 0.0127129993791977 RPS27A 0.191606790872757 7.24484795642538e-11 -0.0498664724821647 0.066005949600362
1 pos_end 0.0127106823177567 LTBP4 0.0815879889813294 0.102145547600438 -0.0403602161201891 0.41687253017165
1 pos_end 0.0127086638291504 RPS12 0.183117306063037 5.04379059618525e-08 -0.0748034550234286 0.0192946363998837
1 pos_end 0.0127013819982992 RPL10A 0.130541488132637 5.47995818253649e-06 -0.0364626689071914 0.186992317092523
1 pos_end 0.01269397930416 RPS9 0.108982482181241 7.15371696009854e-05 0.0106385911215984 0.689069683870812
1 pos_end 0.0126746653754404 COL1A2 -0.303183494905614 0.00085867203996522 0.140799619383655 0.115207286540786
1 pos_end 0.0126671585804458 ZFP36L1 -0.121810961638721 0.00567618640873352 0.0088001412794481 0.83920345172153
1 pos_end 0.0126641060879531 MEG3 0.303158407873439 1.80173179641642e-06 -0.0139292128879411 0.818265692914414
1 pos_end 0.0126639499492908 EEF1G 0.13111481491605 3.22318959302335e-06 -0.0315974247644635 0.242211779300694
1 pos_end 0.0126637154081012 NACA 0.117279853120542 1.31460462351178e-05 -0.0236177770362733 0.362531870541328
1 pos_end 0.0126634138025117 RPL31 0.131669637802427 1.11412833673713e-06 -0.0447265654791566 0.0843511499982108
1 pos_end 0.0126436767272708 RPS20 0.144125122143144 3.36195154514305e-07 -0.0572889754027006 0.0340544583836528
1 pos_end 0.0126332209352976 PABPC1 -0.0277490903807146 0.481726214394864 -0.0196384119917998 0.618382681518609
1 pos_end 0.0126109729507894 FTL 0.0950813792092194 0.0139440053553715 0.0185674787964486 0.627117032669597
1 pos_end 0.0126026219887342 RPS2 0.0713183625052623 0.0213825495001271 -0.100315970215431 0.0013537697220273
1 pos_end 0.012601810510561 TIMP2 -0.167929362056917 0.00143252312241877 -0.012379412630756 0.810437352169723
1 pos_end 0.0125644283637395 IGFBP4 0.0631595551446559 0.328337720704443 0.0102515986921166 0.873706672171429
1 pos_end 0.0125591094744233 RPS19 0.168122609085959 2.32589574081777e-06 -0.04904983608457 0.151014358403764
1 pos_end 0.0125581954034429 HNRNPA2B1 0.118354603619704 1.01404224370989e-06 -0.03705870424856 0.109823182322429
1 pos_end 0.0125552496423807 LRP1 0.0370917673784879 0.183298440959948 -0.0459693584120885 0.0997559032620272
1 pos_end 0.012544795550165 RPL23 0.127229043111627 1.04893065361928e-07 -0.0310517660799513 0.17068226407626
1 pos_end 0.0125438814864311 HSPB1 -0.185901231820051 0.0288770188481625 -0.0591059898099535 0.483442876049967
1 pos_end 0.0125403208657207 RPL37A 0.11999859043491 1.48882272214551e-05 -0.0547421953624288 0.0418367160650006
1 pos_end 0.01251146708777 COL3A1 -0.176866201157673 0.0289933735669434 0.039481947500205 0.6227877208415
1 pos_end 0.0125044281239819 RPS5 0.123680764844617 4.21589508648409e-05 -0.0765163781693925 0.00970363380414828
1 pos_end 0.0125019868243137 RPL26 0.116094212233506 2.91879576566809e-05 -0.0276829019849569 0.302802561026481
1 pos_end 0.0124873063147878 MYH9 -0.128318790352577 6.0246480568361e-05 0.0615326353798818 0.0485935099648474
1 pos_end 0.0124499115684792 PSAP -0.025460209908109 0.365832453826821 0.0263174128383181 0.349969169015815
1 pos_end 0.0124498520531132 RPS14 0.147173087281138 1.40707698413732e-07 -0.0707361896790798 0.00828374063687372
1 pos_end 0.0124327990031472 SRSF5 0.0584136021725637 0.0872134085369757 0.0014545399055392 0.965830422217579
1 pos_end 0.0124284399823876 RPL12 0.092450402851775 0.00103967234562624 -0.0518844176699483 0.061785713970525
1 pos_end 0.0124236100635662 TXNIP 0.0941740758352097 0.155233527880618 -0.019071598528221 0.772617261215708
1 pos_end 0.012405189569297 MT-ND5 0.28606956558531 4.06310110065761e-05 0.0890538565734594 0.187720668127961
1 pos_end 0.0123922338151192 RPL28 0.0616761009319824 0.0454300149063226 -0.0460181186350967 0.134123968709903
1 pos_end 0.0123902591857526 TMSB4X 0.0193862736767291 0.557123395869191 0.0493615156090578 0.13640554952017
1 pos_end 0.0123882254975346 GNAS 0.0114378442285704 0.492666776394532 0.0130257062732349 0.434744205559654
1 pos_end 0.0123813518231335 RPL37 0.1019075521193 0.00019773993875771 -0.0381402180465787 0.153652555309162
1 pos_end 0.0123791956929465 RPS15A 0.141260472515136 3.74023549562348e-07 -0.0281857142270222 0.286242557110059
1 pos_end 0.0123707273886447 RPL27A 0.114463797406035 2.86479461381786e-05 -0.0320176478964515 0.226619332866149
1 pos_end 0.012365253701498 GLTSCR2 0.0398342343197961 0.220262190158098 -0.0414947617648797 0.201741752914679
1 pos_end 0.0123433340678451 GSN -0.0200323535820914 0.696882821013438 -0.0354120257947126 0.49136033921228
1 pos_end 0.0123414710056651 H3F3B 0.040715375438283 0.298385377256808 0.0442020370856205 0.25910112207539
1 pos_end 0.0123342811726704 RPL13AP5 0.125716708210828 2.9155139926294e-06 -0.0354246438511567 0.169875626206666
1 pos_end 0.0123072489099158 CD81 -0.0389657634571267 0.25117913900731 0.000556803016947711 0.986882952007822
1 pos_end 0.0122836254311512 RPS16 0.091527240071414 0.000797712109022523 -0.0514633641110488 0.0555148689963051
1 pos_end 0.012275225503633 RPL34 0.168464203229345 1.31436853535581e-09 -0.0560460230194562 0.031064365308419
1 pos_end 0.0122667610905353 SNRNP70 -0.0710101014486218 0.0153130463964973 -0.00679259316466516 0.814445425837849
1 pos_end 0.0122648236128986 CIRBP 0.0827693803447491 0.0889429301075782 0.00217869015131123 0.964079026859664
1 pos_end 0.0122636573728605 SPARC -0.244165988175796 4.39113104075881e-05 0.000290150416830014 0.995992513587193
1 pos_end 0.0122540421761184 ITM2B 0.0158744160361611 0.550392392622491 -0.0478629450909588 0.0734141463589965
1 pos_end 0.0122540345112094 PTMA -0.0306064561718095 0.273728973755105 -0.0936083381512291 0.00102611455011595
1 pos_end 0.012252412255953 EEF1A1P6 0.0892755198095927 0.0300866382690611 0.0193411184970349 0.635393535336944
1 pos_end 0.0122322589030979 SPARCL1 -0.123486055772604 0.0606816349182454 -0.0129181572714594 0.843349582025835
1 pos_end 0.012229006392527 RPL17 0.167205524853536 1.09609960625543e-08 -0.0278857098270645 0.309130666882921
1 pos_end 0.0122273823193769 RPL24 0.15991256234415 1.31409181597328e-07 -0.0559760543539385 0.0523136378935962
1 pos_end 0.0122224190634366 RPL35A 0.16614924009384 1.32754408822935e-08 -0.0389888364529781 0.155911339055711
1 pos_end 0.0122190759733451 DDX5 -0.0151266796706033 0.525899426701508 0.0190711883477372 0.424118977920252
1 pos_end 0.0121822079025115 MT-ND3 0.214974155495149 0.000203397924322499 -0.263003373218138 7.25411167451318e-06
1 pos_end 0.0121664458033886 RPL18AP3 0.0824453539123864 0.00337182101157716 -0.0921114393939116 0.00110720934456657
1 pos_end 0.0121634941840652 GLUL 0.225868409355464 0.00156508114218148 -0.110941665757146 0.11478054515345
1 pos_end 0.012157763619473 RPL14 0.133645559282335 4.17895981434328e-06 0.0298652283432038 0.284043725901328
1 pos_end 0.0121479076840773 RPLP2 0.138919617227013 3.07919090774358e-07 -0.00347616443880964 0.892522385950436
1 pos_end 0.0121335155476623 SERPING1 0.108911169249812 0.061191595122797 -0.0583864755751213 0.313137359839251
1 pos_end 0.0121220400711871 AEBP1 -0.135008925971708 0.0179754344930646 0.0306343391785663 0.587367125933926
1 pos_end 0.0121127578312634 COL6A3 0.101497700454476 0.148156753441316 -0.0168710136142833 0.809282989704788
1 pos_end 0.0121106706414183 RPL6 0.0962195150262859 0.00069571840279598 -0.0279211183657615 0.31480416421491
1 pos_end 0.0120881655059948 CALD1 -0.0219182319604285 0.678506602576726 0.018469404487254 0.726852822444666
1 pos_end 0.0120879691065216 RPL30 0.116306139870426 2.68745295413636e-05 -0.0457080249894044 0.0890952908534427
1 pos_end 0.0120816489969695 EIF3L 0.0832993870533421 0.00664799793871544 -0.0361685403230273 0.233014159849129
1 pos_end 0.0120777892604921 RPL29 0.094521511491111 0.00166990358303207 -0.0487322433791997 0.100103807937349
1 pos_end 0.0120640879085659 RPSA 0.175119986155063 1.34015127815235e-06 -0.0582618885959101 0.0935277797499139
1 pos_end 0.0120605868356961 ATN1 0.0719230960352414 0.0137803192275538 -0.0533466596366449 0.0662445158482017
1 pos_end 0.0120580538690257 LUC7L3 0.0847926778061498 0.0075668962710902 0.0016746982331265 0.957322669223579
1 pos_end 0.0120551187015463 FBLN1 0.167164267079249 0.00209879829640641 -0.0709628594520212 0.184762249643953
1 pos_end 0.0120538481663029 HSP90AA1 -0.0620580331928909 0.432776031530672 -0.0677586482739717 0.391828281030368
1 pos_end 0.0120491987178395 HLA-E -0.0420648258360586 0.2293199535032 0.0148452382121452 0.670603213735335
1 pos_end 0.0120423875500236 HNRNPA1 0.170202480748288 1.12799908778107e-10 -0.0391903844855568 0.107522689728965
1 pos_end 0.0120040232634146 NAP1L1 0.0555281191477328 0.0232089296697858 -0.0250497459167009 0.301839910680058
1 pos_end 0.0119942996170288 RPL35 0.138718244004899 1.91123662873774e-05 -0.0420787115092433 0.17993045003734
1 pos_end 0.011983973983323 DST -0.209247273447149 1.4253006733468e-08 -0.0414249308974081 0.231854947256756
1 pos_end 0.0119754567550109 RPS3AP6 0.182182399258127 2.88007917001657e-09 -0.0832362313082625 0.00411954625539411
1 pos_end 0.011966153906541 ALDOA -0.00263851023374316 0.940374839937187 0.00677762460637094 0.847643645185058
1 pos_end 0.0119487272688875 RPS7 0.100277188860583 0.000345192942123056 -0.0012854671263694 0.962448312482113
1 pos_end 0.0119469351812141 SF3B1 0.00861260284169565 0.72132798269195 -0.000706039481187766 0.976667185173805
1 pos_end 0.011946757550382 RPS15 0.11648688903375 2.70922382598812e-05 -0.0381899199574036 0.155558152737691
1 pos_end 0.0119451834464174 EIF1 0.0526440245092394 0.108592232048622 -0.00729464420763717 0.823172172935228
1 pos_end 0.0119440711331251 RPS23 0.137899337136369 3.72626121690235e-06 -0.0540530379824824 0.0600245098316939
1 pos_end 0.0119421144392096 RPL3P4 0.0767468845825628 0.00359797239246695 -0.00558889020516583 0.829257663106955
1 pos_end 0.0119361683157202 MYH11 -0.11826647172377 0.31212132511396 0.0237651748357854 0.838734409228006
1 pos_end 0.0119230424428575 CSRP1 -0.0790339099296098 0.272203183042409 0.0939563993220483 0.192226691599043
1 pos_end 0.0119206708383268 MYO15B 0.145804443196274 0.00225287240653503 -0.0764128862034943 0.10464586974683
1 pos_end 0.0119069875365188 EIF4A2 0.0173043186888076 0.489328884687326 -0.0447728798721146 0.075205257964435
1 pos_end 0.0119016301365399 PNISR 0.118936862744574 0.000464682664372495 0.00247528757645528 0.940472880892984
1 pos_end 0.0118974850256927 RPL27 0.1161572220943 1.17082413010149e-06 0.00488627108426197 0.830134513843366
1 pos_end 0.0118972602010063 RPS13 0.140148980267557 6.45767937066223e-07 0.00137255755835367 0.95911163857899
1 pos_end 0.0118949706291035 NBL1 -0.0125381242215639 0.773147614133503 0.0543063068811943 0.213180820888112
1 pos_end 0.0118908431523095 RPS25 0.152194239305655 3.41785309415463e-08 -0.0605801177993203 0.020727604106238
1 pos_end 0.0118828666620393 CCNL2 -0.0400591974388543 0.138716120950246 0.0302035120647123 0.263379998474369
1 pos_end 0.0118801962880406 OGT 0.0385506532698899 0.260491674404798 0.0483979694313297 0.158361909070341
1 pos_end 0.0118800388639408 C1S 0.180034548172079 0.000525061788341274 -0.00712559922558323 0.888170736612411
1 pos_end 0.0118781937495238 TPM2 0.00642773301369945 0.933232775715648 0.0688626774847797 0.370192108094646
1 pos_end 0.011871858802684 RPS10 0.17505782097324 2.01542935792517e-09 0.0180400602638377 0.506206892402813
1 pos_end 0.0118657203907111 RPL36 0.121310304403551 8.88098398702442e-05 -0.0582522497652469 0.0539684135168481
1 pos_end 0.0118506581872656 EIF4B 0.0696096765793798 0.0245374987624648 0.0833632089119336 0.00733383019183307
1 pos_end 0.0118493254574148 SLC25A6 0.0529930177261816 0.0536332731972059 -0.0342267853504319 0.210634069374515
1 pos_end 0.0118283964754969 TPM4 0.116162799052693 0.00256003818763323 0.065001499880283 0.0874556033108589
1 pos_end 0.0118244892382271 AES 0.0147059240546749 0.502163765488824 0.0124178164368554 0.570836049995081
1 pos_end 0.0118237584616317 EIF4G2 -0.0805729398468576 0.0012151569453673 0.0267285924317284 0.274146625730425
1 pos_end 0.0118084047480332 COL16A1 -0.0560336290580806 0.377936454819738 0.0535785939145901 0.399124050290031
1 pos_end 0.0117934690946998 RPS3A 0.192450705119608 1.37620873488425e-08 -0.0565856947978099 0.0764404975390529
1 pos_end 0.0117928873583074 MYL6 0.0248078948664923 0.531705095777478 0.0805473398427044 0.0438373730614948
1 pos_end 0.0117903453588363 RP11-122C9.1 0.145488847910494 1.1294859489039e-07 -0.035595635210041 0.17084346354123
1 pos_end 0.0117821879454989 LAMB2 -0.103067344898701 0.000618769469239498 -0.0185488163728979 0.528467340081355
1 pos_end 0.0117713684656292 JUN -0.0819199267923226 0.118212882489177 0.139436519262801 0.00840967498101215
1 pos_end 0.0117669761065657 PLEC -0.0382556770530413 0.234794562154053 0.0556330078789607 0.0849999733263269
1 pos_end 0.0117619327849774 BTF3 0.0501705257620695 0.0312743201127535 -0.0155764390771207 0.500138081433151
1 pos_end 0.0117606187864858 HNRNPH1 0.0527258283956222 0.0025911641135483 -0.0114543937408298 0.505440760359785
1 pos_end 0.0117578503674682 CCNI -0.00423425972861606 0.908501728790705 -0.0561292960879833 0.129391259303166
1 pos_end 0.0117559687788439 GAPDH 0.0718027697730664 0.0944166484239472 0.0246300860896401 0.564226819213914
1 pos_end 0.0117396976576466 CSDE1 -0.0304339540080386 0.173268737955602 -0.00205020474859805 0.926636198122271
1 pos_end 0.0117371710713606 RPSAP58 0.153164175579291 2.15086034846095e-06 -0.0530131627629732 0.0878429025218032
1 pos_end 0.0117367795680596 PTRF -0.10835970447031 0.0160484931413611 0.0403520609627565 0.365102724807214
1 pos_end 0.0117245863028895 UBA52 0.086152833829626 0.000278332079343303 -0.0448372305511123 0.0538036203911009
1 pos_end 0.0117240690840763 ACADVL -0.0980882605662866 0.00732382470754938 0.0448742350772761 0.214626159804524
1 pos_end 0.0117203552156765 MMP2 -0.0428995502772156 0.563851397970933 0.0145645315456046 0.84456831223563
1 pos_end 0.0117199580037832 PCBP2 -0.00676642956765265 0.74750438717835 -0.00244844719567119 0.907246170676356
1 pos_end 0.0117130833914847 TAGLN 0.0674070181854326 0.510219456470771 0.030609609197901 0.764764218023877
1 pos_end 0.0117123261584931 RPL22 0.115804822678158 1.49566955518169e-05 -0.0458701725938628 0.0766914877522552
1 pos_end 0.0117076513416176 CTSB -0.109187016423312 0.00505435953988835 -0.00135497868090414 0.971802941033436
1 pos_end 0.0116940684696077 HLA-B 0.031165481348874 0.533663833886863 0.00675875549293682 0.892546358779715
1 pos_end 0.011666097344746 IFITM3 0.179807239174296 0.00279482859357663 0.00334090415454118 0.954898785386568
1 pos_end 0.011665015089437 ADAM33 0.0434008997394552 0.528763868504048 0.126664568282231 0.0676274919618565
1 pos_end 0.0116453723000822 NUMA1 -0.0717196448657455 0.00949520500303033 0.00427567491131571 0.875457621152299
1 pos_end 0.0116391388730004 CLU 0.0184938834756109 0.770204248412887 0.0197679702126533 0.754870213172013
1 pos_end 0.0116288214284607 HNRNPDL 0.10973855914827 1.10075936681539e-05 -0.0188521777611804 0.432716840871638
1 pos_end 0.0116208791363953 ATF4 0.0216519554525651 0.442651276213897 0.0393643432014425 0.163927506921983
1 pos_end 0.0116161854692094 YWHAZ -0.00345996161111708 0.924435939817729 0.00101766024201248 0.977743933509923
1 pos_end 0.0116126362176462 PLXNB2 -0.045658685925891 0.0670554614689913 -0.0279954225753018 0.2595011702778
1 pos_end 0.0116092369913657 ABLIM1 -0.159661634445052 0.00457829493253395 -0.0345847314100812 0.532814178423879
1 pos_end 0.0116016991462893 EIF3E 0.0264123216788484 0.413159032454125 -0.0455452249853565 0.159297710312949
1 pos_end 0.0115984027217801 RBM39 0.0754046784114872 0.000308517655191334 -0.0407054261242224 0.0472619048627566
1 pos_end 0.0115971414333682 XIST 0.119621702005044 0.00848731269713847 0.0605182069372247 0.178492623965366
1 pos_end 0.0115962080746757 C17orf76-AS1 0.0573293488886633 0.0407180833272932 -0.0784079289235468 0.00545500800243312
1 pos_end 0.0115949873129438 MT-RNR1 0.063661916537711 0.317710166296079 -0.0420508599314063 0.508783001274827
1 pos_end 0.011588988475943 LGALS1 0.0703387914177603 0.215689958615992 0.0213796466847637 0.705900808114099
1 pos_end 0.0115885380594143 MACF1 -0.131396871176478 9.73901931608176e-06 0.056157741214038 0.0509423835568137
1 pos_end 0.0115881690399706 EEF1D 0.0761761031112048 0.00109804163345567 -0.054738859383442 0.0178053516055946
1 pos_end 0.0115846915125041 NDRG1 -0.0328223863610219 0.585214465397339 -0.0682170078509579 0.257592147138557
1 pos_end 0.0115818219331678 C7 0.352524478625643 0.00390963631970409 0.215597986983837 0.0745706699115966
1 pos_end 0.0115782594325389 SRSF11 0.0814537400322436 0.00754014839363074 0.0301109016121621 0.317279234510246
1 pos_end 0.0115762774280428 ST13 0.0018269022601163 0.94581572641438 -0.0181800213085816 0.499232536149044
1 pos_end 0.0115693941414413 ACTA2 0.051798254004345 0.627629203223028 0.0671559189971156 0.529557320491906
1 pos_end 0.0115688427017456 NPM1 0.104046943632575 0.000115892546698699 -0.0503689246634469 0.0562584232243231
1 pos_end 0.0115665238051038 SFPQ 0.0858130691035215 0.000978187091800619 0.0103752208041051 0.683782042835636
1 pos_end 0.0115555938688615 ACTN4 -0.152125667240028 9.38240801412748e-06 0.0158681037834695 0.630669370193342
1 pos_end 0.0115452990741172 SF1 -0.00218314138329244 0.923304639684185 -0.00386168730110551 0.864785658590326
1 pos_end 0.0115414924927244 HNRNPK 0.00836319978343551 0.607425441384441 -0.0115106417607775 0.479712436591463
1 pos_end 0.0115374137826945 SPTBN1 -0.0382204612481101 0.285366810413244 0.0143024487475043 0.688735752313638
1 pos_end 0.011536152234383 LTBP3 -0.0402122767037601 0.256076781171081 0.04833768970427 0.172682355589016
1 pos_end 0.0115316984092432 COL5A1 0.0362875081490361 0.557325415132955 0.0418314831001672 0.49883816681755
1 pos_end 0.0115283948823391 DDX39B 0.0840415651297527 0.000136464390982269 -0.0213618741035974 0.318960737242443
1 pos_end 0.0115283380759109 DSTN -0.0301639143159853 0.495654969264939 0.042181021726673 0.341127843421084
1 pos_end 0.0115281941437211 NDRG2 0.181537043240418 2.23881721600599e-05 -0.0402126405706159 0.330952745217352
1 pos_end 0.0115251742423493 FAU 0.0977698246564143 4.68736635325334e-05 -0.0382239560842938 0.101621576507454
1 pos_end 0.0115194736687624 DUSP1 -0.147977865844115 0.0936307979052644 0.0932280481168867 0.289217178754872
1 pos_end 0.0115192453714856 HNRNPA3 0.155054778175635 5.21198512288186e-11 -0.0430774537047803 0.0479417199607291
1 pos_end 0.0115189102470254 TLN1 -0.0234508213643495 0.57933986210703 0.0284728815174058 0.501031155159109
1 pos_end 0.0115176661634514 PDGFRB 0.0464352601746934 0.286223091765324 -0.0230716306271485 0.59557112289761
1 pos_end 0.0115161378608838 APP -0.094005859118527 0.00516485438260869 -0.0844388842236921 0.0117532334529787
1 pos_end 0.0115067824919465 RPL38 0.0922861177584673 0.000599626196562748 -0.052412358132464 0.0476678630864763
1 pos_end 0.0115034933215774 FOSL2 0.0295078519067254 0.644870979671353 -0.00454139410376869 0.94342638644991
1 pos_end 0.0114934774213648 MLLT6 0.0705036778544902 0.0163030782172457 -0.0686356141539632 0.0192935515200909
1 pos_end 0.0114912996133672 WSB1 0.122799759900233 0.0144592790079433 0.0181257632365528 0.714912722135948
1 pos_end 0.011485043049013 HSPA8 -0.0613876310869829 0.330233402405193 -0.00947722055136144 0.880296135824822
1 pos_end 0.0114810967332774 RP11-543P15.1 0.113161279337324 0.00026746341587436 -0.039386729965165 0.19400428675187
1 pos_end 0.0114808669989174 HSP90B1 0.151654164414785 0.000678754496137796 -0.0429112698744798 0.32595482507195
1 pos_end 0.0114672851463375 DDX3X -0.00890479293410032 0.763668083897584 -0.019929771638195 0.501307567910681
1 pos_end 0.0114671341670198 CNBP 0.00531089430184923 0.818584097126394 -0.0131287443758376 0.570919651187422
1 pos_end 0.0114477498948083 NISCH -0.0302988756276963 0.257749537942617 0.0203970177363431 0.44549828381192
1 pos_end 0.0114457273120468 CHD3 0.0268303395762709 0.292526102477327 0.0102758236201158 0.68628453873498
1 pos_end 0.0114441735809744 TENC1 0.142449283286325 0.0092384908598819 -0.124280162726181 0.0227043354452509
1 pos_end 0.011439416511117 TMBIM6 -0.0283641145814634 0.115422996228841 -0.00644252483259677 0.719394039799726
1 pos_end 0.0114330091043449 KANK2 -0.0833836394394862 0.0960507443141181 0.0585130031469483 0.241522419270598
1 pos_end 0.0114257320517094 PRPF8 0.0341665475130693 0.0678037145813921 -0.030333311682429 0.10444078023095
1 pos_end 0.011421885753931 WDR6 -0.0183091980378347 0.599936983316626 -0.0583295190065304 0.096395721755301
1 pos_end 0.0114208106941683 TMSB10 -0.13448819055606 0.00133862680466867 0.0690778388465568 0.0943884431018793
1 pos_end 0.0114170921773673 TIMP3 0.0954606105040776 0.266816677675688 -0.0923618080743672 0.282577836246207
1 pos_end 0.0114125648670118 RP11-466H18.1 0.146649147343026 3.69431885677846e-07 -0.035820290817822 0.192015897784279
