ncomp label gene_loading_ranked gene_name age_effect p_for_age sex_effect p_for_sex race_effect p_for_race
1 pos_end 0.0141676633252041 ACTA1 -0.0949678630676738 0.301813236605394 -0.0602794169501225 0.511451144421309 0.390931951553725 2.52178812234503e-05
1 pos_end 0.0140666202746399 CRYAB -0.0603735805726529 0.0717513666764928 0.189128440076489 2.60058030635185e-08 0.0415569760600218 0.214774617688686
1 pos_end 0.0140197420465125 TCAP 0.0910226077833279 0.102582690227295 -0.0681099155741879 0.220923255131166 0.175137236545803 0.00175364056806662
1 pos_end 0.0139792075459146 GAPDH -0.0678109274812145 0.014840852399062 -0.164433981103123 5.59036733180727e-09 0.12845735951612 4.68996383764103e-06
1 pos_end 0.0139504567190614 TNNC1 0.00635220399370424 0.910343060420386 0.0602207696868087 0.285310846475068 0.157491764904596 0.00542972795172843
1 pos_end 0.0139096415519235 HSPB7 -0.11221818798867 0.00219439672005596 -0.00650572680999634 0.858178721731882 0.0846902337110743 0.0205504200941287
1 pos_end 0.0139007972422679 ACTN2 -0.109594186226083 0.00510329003119768 0.0302248750801607 0.437491202926715 0.0533245799457811 0.171668502418967
1 pos_end 0.0138552352136395 TPT1 -0.0400951788091406 0.0180281735017615 -0.053257351100098 0.00169566947655914 0.0736429906687908 1.60485320644376e-05
1 pos_end 0.0138183516542646 ATP2A2 -0.110373487971377 0.0210959994799363 0.0408532410168211 0.391465740108211 -0.0897865570281991 0.060407396845435
1 pos_end 0.0137712229573977 EEF2 0.00818207749585115 0.631104714973524 0.0566063794379077 0.000939531932974614 0.0507811495951469 0.0030118702059908
1 pos_end 0.0137223952952293 ACTC1 0.215363415709375 0.00512293330558329 0.173698409818207 0.0235605945337655 0.0142658109396428 0.852302345582562
1 pos_end 0.0136212670879826 UBC 0.125352490098263 0.00295867417256331 0.0491820936389879 0.241036019651011 0.0270644199111622 0.519239624505692
1 pos_end 0.0135947400563334 FLNC -0.0970571455880891 0.012952857094774 0.0245952460142425 0.52699757645098 0.0647152160299738 0.0969307929009857
1 pos_end 0.0135836160987833 TPM2 -0.041460353099046 0.309815675796897 -0.134122304787716 0.00106253647192967 0.153502045546692 0.000188191308287479
1 pos_end 0.0135158111588649 GSN 0.151291361726366 9.71505955514166e-08 0.0432473970910231 0.121696381052466 -0.023721151584994 0.39622440604813
1 pos_end 0.0134816336864185 PDE4DIP -0.0521525969612188 0.0548839339087175 -0.0296764359170801 0.273312549046288 0.0216479933687241 0.424787400613554
1 pos_end 0.0134539177910976 CMYA5 -0.0555378241483062 0.0649282450110035 -0.108272737411997 0.000336289232266658 -0.0418094717321526 0.164366914081522
1 pos_end 0.0134503755229139 LDB3 -0.0636699337686467 0.258784006556444 -0.0680571510019911 0.226764413840789 0.202678726969195 0.000353182854585386
1 pos_end 0.0134384062070195 FHL1 -0.25708394569991 8.37074519859261e-09 -0.0155279391699777 0.722851694535611 0.0104130296476251 0.812284870003577
1 pos_end 0.0133727802696096 MYH6 0.160270012110818 0.0673803062793296 0.307442427504469 0.000469812266045887 -0.296308713196789 0.000759141652690948
1 pos_end 0.0133663623425105 NEAT1 0.0420460785122689 0.415678981262097 0.0854768284588159 0.0978650084548107 0.242625468001513 3.40458232540048e-06
1 pos_end 0.0133483925720994 ATP5B -0.0830024276095084 0.00992413638659314 -0.0259456331159953 0.418085284965535 0.0370763784155365 0.248099757653627
1 pos_end 0.0132584532545013 GNAS -0.000491797946914186 0.978052860598728 -0.0544313746469554 0.0024101087627065 -0.00143400149648934 0.93606887483245
1 pos_end 0.0132037592423873 ACTB 0.0292435052226227 0.260011455207079 0.11878144568743 5.75838529573316e-06 -0.0159301024430624 0.539319876634326
1 pos_end 0.0131994700092264 SLC25A4 -0.0664830366110889 0.0946168726318242 -0.0332014147091048 0.402643589585847 0.0974694764445875 0.0144304133574335
1 pos_end 0.0131718262996548 MYL2 -0.126699040849175 0.149691658843769 0.179016355550489 0.0417258240823479 0.326132091121071 0.000228208025988595
1 pos_end 0.0131579048328306 HSPB1 -0.0407297089633966 0.294172002613107 0.151411443029716 0.00010590549779663 0.00110294255000377 0.977325359468641
1 pos_end 0.0131396228099276 NRAP -0.187477328507906 6.27309514740277e-06 -0.161044815175289 9.75421224276313e-05 0.158482589428632 0.000128187271410979
1 pos_end 0.0131343329082486 DCN 0.14849838213322 0.000173802000883151 -0.106693319134276 0.00670660992589757 -0.0905754839534196 0.0214161453459232
1 pos_end 0.013133718838298 EEF1A2 -0.0101565891697429 0.675242735047763 0.00695896248550395 0.773732884016706 0.0680463214211445 0.00518199448223096
1 pos_end 0.0131242628918485 SYNPO -0.0176922248399864 0.576253314761163 -0.151049099303508 2.32524805051614e-06 0.0978244354606239 0.00210469735626644
1 pos_end 0.0130659202591037 AHNAK 0.0843149318464464 0.000853614053996685 0.00944935756786933 0.706566688810803 -0.106534911840843 2.68194243147315e-05
1 pos_end 0.0130595357479693 HSP90AB1 -0.0629672680620476 0.0029701792708081 0.0292921487248675 0.164800738161807 -0.0130909447945956 0.535008760570388
1 pos_end 0.0130142751730265 ATP5A1 -0.0719123335255206 0.0250721591041766 -0.0948425764404014 0.00314529585437037 0.0736525271238237 0.0217837297917517
1 pos_end 0.0130059498529189 hsa-mir-6723 0.169943216314666 0.031577103162336 -0.112720872816022 0.152739089598901 0.793009266473466 1.04638393144363e-21
1 pos_end 0.0130007377175589 PSAP -0.0371112916042271 0.0906267624280306 -0.0793026937539673 0.000316058383349189 0.0362334397698099 0.0985082041126893
1 pos_end 0.0129721318648164 RPL4 0.0201722404968293 0.159016774440257 0.0338196650453989 0.0182651294821728 0.0208873289266241 0.144800068778529
1 pos_end 0.0129319224615293 MTND2P28 -0.0120330138368681 0.874308407111303 -0.0887050522243628 0.24320254629686 -0.0396985101232116 0.601812193874668
1 pos_end 0.0129316231834379 RPLP1 0.0572764918736276 0.0161480317254445 0.0758305117695287 0.00146189912272185 0.0891443761582578 0.0001931994706922
1 pos_end 0.0129309114980924 MALAT1 -0.103549151469111 0.000263825698408049 0.0675524513913964 0.0166998228503277 0.0311155247919964 0.269880674237361
1 pos_end 0.0129304600719047 PKM -0.0529038358737253 0.183142101596002 -0.138417374846185 0.000522441250825738 0.0687993041692756 0.0836457610005282
1 pos_end 0.0129006513577885 OBSCN 0.0209680868539756 0.458926600873699 0.0393495932713268 0.164258966095033 0.0365556137399866 0.196921439440993
1 pos_end 0.0128852181926829 FABP3 -0.207002527735772 0.00016259190065967 -0.0198188118055661 0.715645568674704 0.0754709892063431 0.16641304952778
1 pos_end 0.0128392714047216 MAP4 -0.0220194283241987 0.347186352441434 -0.147929302648961 5.66541519801071e-10 0.0552671233870486 0.0185934538164779
1 pos_end 0.0128143661089487 SRRM2 0.0825205922659161 1.45135978798405e-05 0.0311055199742204 0.0987728607038632 -0.0595495189583485 0.00166821641267925
1 pos_end 0.0127256698495787 RPL10 0.0155777620057905 0.338244972487905 0.0709909352436593 1.49522888507106e-05 0.0281513917885425 0.0838740101812688
1 pos_end 0.0127246468788815 B2M -0.0130731625575585 0.521173482816979 -0.0426231858904697 0.0365884481391627 0.0614655676968021 0.00267808145185185
1 pos_end 0.0127121584050576 RPL13 0.0600707020861578 0.0129406231181261 0.101128716027266 3.10672441958142e-05 0.0161305738925627 0.503241442311583
1 pos_end 0.0126779331045443 TXNIP 0.24459519559575 9.53763366096747e-07 -0.0292162082797004 0.552725221669619 -0.141912702647235 0.00413872416098475
1 pos_end 0.0126721848747719 GPX3 0.168243346670675 8.46587562947428e-05 0.018868169463307 0.656271401333863 -0.0116468702201928 0.783827964902464
1 pos_end 0.0126690614322244 MYL3 0.0318282471334587 0.800851803119076 0.0675527704027091 0.591895847351489 0.294580497901447 0.0199170578714436
1 pos_end 0.0126660908724651 YBX3 -0.0101645753091835 0.720500782540156 0.0136083444246757 0.631450535019654 -0.0877217978735235 0.00212300686498148
1 pos_end 0.0126604537599226 ACADVL -0.0226564661729417 0.386773808005698 -0.00091256168668967 0.972139488157868 -0.0300063206671091 0.251851501263569
1 pos_end 0.0126582924871342 MYOM2 0.0495633091392785 0.373593299105922 -0.17052870736418 0.00227310419906691 0.273032474863527 1.28115013479986e-06
1 pos_end 0.0126555467533466 ANKRD1 0.0247994874740571 0.81687731667604 0.0176277805967339 0.869068478799429 0.305943408769628 0.00444845697719412
1 pos_end 0.0126467835073455 CSDE1 -0.0865899057561133 7.51683759786595e-05 -0.120459672132081 4.39494235872492e-08 -0.00153431358952934 0.943605389774792
1 pos_end 0.0126346397821786 BSG 0.00349288989431646 0.895036369582714 -0.0676015106716769 0.01082032145636 0.152332946643738 1.54336769688162e-08
1 pos_end 0.0126245542505969 NACA 0.0273745569272454 0.119142941818739 0.0437610406173193 0.0127775890723774 0.0411238829628857 0.0194259061524555
1 pos_end 0.0126075911587137 NFE2L1 -0.0505869910947097 0.0460473586679558 -0.186969165746118 6.11501726127801e-13 0.0470050661967312 0.0637157802825938
1 pos_end 0.0125996991765792 RPS6 0.00159561299121187 0.930870717502713 0.0902517786608145 1.21676651999069e-06 -0.00504774929990931 0.783767278744421
1 pos_end 0.0125928401094833 HSPA8 -0.0932894786128544 0.00275376280831196 -0.0429552498005862 0.165819491364196 -0.0489972389791481 0.114604959825015
1 pos_end 0.0125903455050373 EEF1A1 0.197179277766962 6.52554933854147e-08 0.121028282566621 0.000797627779401109 -0.0504077358430805 0.161050320190407
1 pos_end 0.0125862194557018 EIF1 -0.0601985456824999 9.99949619000423e-05 -0.0588387986586462 0.000139209078944354 0.067011120960836 1.54225512540312e-05
1 pos_end 0.0125774439156851 KIF1C -0.0380891263039347 0.106122293984266 -0.120763474703364 4.01681049802077e-07 0.00350937456611558 0.881491993401882
1 pos_end 0.0125729749785988 MYL12A -0.0847518317430303 0.0788236642440479 -0.00345741051380024 0.942664740592586 0.222990499443814 4.6413458557139e-06
1 pos_end 0.0125661717918433 SLC25A3 -0.0970631592741654 1.10125641828313e-05 -0.0577089293456049 0.00841554310401272 0.0427223918288946 0.0510610912888836
1 pos_end 0.0125612602698647 ACTG1 -0.00587003674548927 0.845004693393169 0.152650720945212 5.07035892823859e-07 0.00337189612943418 0.910589464948924
1 pos_end 0.0125610433838547 RPL8 0.00775628990822132 0.69202509393336 0.0770712114871624 9.22062561108653e-05 0.0734828783115003 0.000195028646140708
1 pos_end 0.0124843053334069 AES -0.0091602667435053 0.7123707909003 -0.107711026242418 1.71305083563176e-05 0.103634240022475 3.57320792617326e-05
1 pos_end 0.012473206908921 HSP90AA1 -0.0678549197145742 0.0879761755880796 0.0204609921306662 0.605884941900309 -0.1097907253802 0.00589273529763095
1 pos_end 0.0124603469746562 PLEC 0.0077020803814616 0.750225952451838 -0.0234884811830861 0.331142954976132 0.0516429553954444 0.0332198730144147
1 pos_end 0.0124595742624989 SPARCL1 0.0886823709573163 0.00171591270782713 0.0112721226668791 0.688293468430344 -0.0215927980164875 0.442990281144213
1 pos_end 0.01245755952754 MYOM1 -0.033351643008344 0.439112021865644 -0.0283883903213448 0.509523818284486 0.163866975923645 0.00016075052481448
1 pos_end 0.0124499262769376 RPLP0 -0.0170672102959637 0.414908361106103 0.075392416108685 0.000339013742041916 -0.0497408278868457 0.0177993341910556
1 pos_end 0.012449441443693 H19 0.399319286173389 3.29983494533783e-15 0.14354377366127 0.00351183415586709 0.102824405818627 0.0364035630287892
1 pos_end 0.0124456441576769 FTL -0.0498306671662406 0.114537888998129 0.00950856155783892 0.762683974718418 -0.023215918270022 0.461748136360602
1 pos_end 0.0124358578698272 SPARC 0.0413728314067401 0.192593377870842 0.0299168152934789 0.345195527475125 0.0992368113941125 0.00185872944009056
1 pos_end 0.0124303955264306 RPL13A 0.050720312061901 0.00477550709517324 0.0432858639167123 0.0157589315294763 0.0728057329291671 5.51774502206146e-05
1 pos_end 0.0124284686693603 RPS4X 0.0115217928095265 0.396678432268868 -0.115877166322943 1.78907866864767e-16 0.0329155258626426 0.015748193312823
1 pos_end 0.0124130113934133 SOD2 -0.0967747125827997 0.117033745384186 -0.193114845345873 0.00180739885720507 -0.173947953856963 0.0049692120939841
1 pos_end 0.0124038237794755 TNNT2 0.176401614185654 0.00633164768318294 0.0238297456891314 0.710802695612694 0.0745445642834399 0.247111433915645
1 pos_end 0.0123832973212134 HNRNPA2B1 -0.0259374772704615 0.0555665680598836 -0.0206970081751582 0.125784577201298 -0.0295478420973679 0.0292900406086128
1 pos_end 0.0123815872885561 RPL19 0.0409093927152789 0.0160268011562647 0.0763475701555694 7.91824219547792e-06 0.0472450876686096 0.00546360964946903
1 pos_end 0.0123726529154603 YBX1 -0.0103854623373066 0.450329616625321 -0.0117208103383186 0.393601518371904 -0.0257509710077015 0.0616588632879083
1 pos_end 0.012368722997206 EEF1G -0.053711732944351 0.0050638674151695 0.0258034302041983 0.176106884605167 0.0761504499694974 7.57965578222634e-05
1 pos_end 0.0123551267297527 DDX17 0.05676193993652 0.000759276643026743 -0.0155730943950892 0.352198644198335 0.00890798959096137 0.595054887191449
1 pos_end 0.0123493447232987 COL6A2 0.0749763178152695 0.0420424269998335 -0.0117587862646973 0.74896224995674 0.00882049170267068 0.810571356006132
1 pos_end 0.0123463876819329 ENO3 -0.147836282082745 0.00155008344343165 -0.1936052264334 3.54146078995138e-05 0.188257308334174 5.88678928246575e-05
1 pos_end 0.0123110556127794 PTGDS 0.078250236728658 0.177755653984219 -0.180210409034163 0.00196457713011193 0.0749871505320642 0.196512965574566
1 pos_end 0.0122934238862356 COX6A2 0.0181602091511191 0.689993487648372 -0.105467408337965 0.0206965240311527 0.124274778138179 0.00654831918652446
1 pos_end 0.0122855879559494 TIMP3 0.125102509474979 0.000322563888595571 -0.0760823762090518 0.0278160695145129 0.000249889457122531 0.994228925305366
1 pos_end 0.0122707114259661 UQCRB -0.0494849520966211 0.0727036336415223 -0.0334580316248053 0.223857312556534 0.0844962051374447 0.0022549101500649
1 pos_end 0.012266704463163 COX4I1 -0.0535809320658825 0.0297097807565624 -0.0452633682521501 0.0656992810394349 0.0954850972891254 0.000116578984803097
1 pos_end 0.0122634566360402 ZNF106 -0.0865165672837324 0.0272424313668263 -0.143406656209359 0.000263329772251399 -0.0158506688513333 0.685090423055297
1 pos_end 0.012260344865545 IGFBP5 -0.00568374640988723 0.907488466504401 -0.132501555589509 0.00688036788752044 0.120220416224955 0.014282061098276
1 pos_end 0.0122521458206481 RPS11 0.0475945398417742 0.00504524924887655 0.0655277823620376 0.000117122013248912 0.0468247002650708 0.00579720690459945
1 pos_end 0.0122488278423937 NDUFA4 -0.109910828101102 0.00016928326866498 -0.057578787535587 0.0472734623261562 0.0606041881288265 0.0371157090820636
1 pos_end 0.0122250031079877 RPL37A 0.0430849536219359 0.0408103671665743 0.0801627729795284 0.000150191688849394 0.0663057558710545 0.00169934358747668
1 pos_end 0.0122229610190388 TPI1 -0.0911043845468407 0.00652395145742334 -0.0853853471865536 0.0106376807182612 0.125769539973958 0.00018258339040072
1 pos_end 0.0122214054777562 PPP1R12B -0.149273048127631 7.28916388840444e-06 -0.0305118822216488 0.353645298499924 -0.0192953276954944 0.557980240706624
1 pos_end 0.0122204821514955 GNB2L1 0.0353255884455365 0.0239418155658123 0.0520864780229838 0.000887930140649795 -0.0274293078032122 0.0792371500219637
1 pos_end 0.012207177937454 HADHB -0.0496178403888112 0.126797829081999 0.0864673369883725 0.00786005472144349 -0.0952309935285309 0.00349193385821666
1 pos_end 0.0122059679718849 CKMT2 -0.109000711379281 0.0139910880171547 -0.132942468915339 0.0027265765579371 0.0699542247866792 0.11409157277886
1 pos_end 0.0122026396044417 RPS24 -0.00831322690927559 0.604312354030906 0.0684643927041524 2.29410835621872e-05 0.000443598747856667 0.977937458285957
1 pos_end 0.0121945089353701 MDH1 -0.122950354812252 0.00643356781438542 -0.0589020787681564 0.189769574016165 0.0384322631705188 0.392701218514537
1 pos_end 0.0121920883228332 RPS8 0.00626825703870876 0.746398940114595 0.0738133324699828 0.000153646498536417 -0.000731507537136351 0.969894590609238
1 pos_end 0.0121834095607493 FLNA 0.0713001712078499 0.0568732215291431 0.097030581666216 0.00956830517949315 -0.0734679994106008 0.0497768597300278
1 pos_end 0.0121821672249936 RGS5 -0.085018517951705 0.0144843871940414 -0.218933412584298 5.74053102442049e-10 0.110402703006919 0.00153445304431769
1 pos_end 0.0121804996839008 PAM -0.116365706253866 0.00039498145288544 -0.0280323306325266 0.389662843781094 -0.159709649812904 1.33049172844211e-06
1 pos_end 0.0121795861001555 COL6A1 0.0440899500607997 0.172795317725147 -0.000375544774943298 0.990712465987087 0.0211818501970519 0.512196794302584
1 pos_end 0.0121733561588814 MYH9 0.01967152369384 0.473399627524646 0.0811831707268037 0.00317409234658878 -0.0395004046399794 0.150316733449591
1 pos_end 0.0121661517409644 PLN -0.217328895994218 5.61074161377765e-05 -0.199679485572079 0.000205858907698257 0.0259242944894061 0.627936102294703
1 pos_end 0.012165377087761 RPL7A 0.0199572742026248 0.224641107687365 0.0663416424965621 6.04155163952868e-05 0.0220212872724515 0.180380529497962
1 pos_end 0.0121573871629514 HSPB8 -0.0486555079048225 0.0524837972813127 -0.0685528134732711 0.00631815800786728 0.0298074776536785 0.234284123684325
1 pos_end 0.0121502584054873 SRL 0.0168599259529376 0.606346975198891 0.00667464539464403 0.838101297276834 0.0786780885116176 0.0165029292683509
1 pos_end 0.0121470824458464 PDLIM5 -0.118503743734444 0.000109128979999806 -0.0438754591895588 0.148583968872165 0.0301894652148093 0.320690923376538
1 pos_end 0.0121425037667084 XIRP1 -0.188908528156436 0.00802407582093828 -0.000519219445249258 0.994156031028926 0.0653316105331867 0.357673994979618
1 pos_end 0.0121418660261724 ABLIM1 -0.0445723030496461 0.257129150617947 -0.03860142698722 0.325604824572881 -0.12847610127959 0.00115318049136734
1 pos_end 0.0121415529217692 SVIL -0.0352585837955113 0.272583294923855 -0.014821130905903 0.644006383215904 0.0610922286012555 0.0576294937712759
1 pos_end 0.0121340393825826 RPS3 -0.0171405477795517 0.366819768489921 0.048187795702818 0.0113003244694464 0.0586551000598677 0.00211235418381209
1 pos_end 0.0121297245533501 TPM3 -0.028807688067078 0.64119084470723 -0.123013391846647 0.0466989249954788 0.0742282433779259 0.230139238301935
1 pos_end 0.0121291294749472 SPTBN1 -0.0217136350023613 0.300859177198057 -0.03396082350107 0.105408353720246 0.0581171399031513 0.00579028346578512
1 pos_end 0.012125172453508 RPS18 -0.00860305197029475 0.669647428585825 0.0654664017698767 0.00122224543699153 0.0910586858608119 7.88358728818729e-06
1 pos_end 0.0121148673802747 CSRP3 -0.374872942717151 0.000128178660964958 -0.0387908009513159 0.689187311880452 0.176440613223164 0.0697584526908551
1 pos_end 0.0121139830722568 PFKM -0.00493731026646757 0.876425737990192 -0.0625400278138382 0.0490005407972272 0.0879415509373487 0.00580620498428885
1 pos_end 0.0121098399420572 GLUL 0.145090772138266 0.0235201054651253 0.144952338624493 0.0234493812808515 -0.133590216079242 0.0369663982429534
1 pos_end 0.0121081877400726 RPL32 0.0312924749375769 0.099779317868047 0.052379379563909 0.00592333958724869 0.0707104600481026 0.000217710270067205
1 pos_end 0.0121039864095754 EIF4G2 -0.0696701410140009 0.000198004778283728 -0.0593662107699795 0.00146216217625791 -0.0632291262947261 0.000720392783804623
1 pos_end 0.012091287875392 PDLIM3 -0.0646096460841559 0.0680659664857425 0.0228161758651575 0.518106203340097 -0.112417826803739 0.00155976840259133
1 pos_end 0.0120867220307735 LDHB -0.103882817088583 0.0134710095355895 0.146526120891571 0.000502452551491758 -0.0574502899202018 0.170815396194192
1 pos_end 0.0120770098572411 HRC -0.0171729369966404 0.533607029718982 -0.0489190164694101 0.0761790845696213 0.0816009207963482 0.00323038832559373
1 pos_end 0.0120716773493477 SORBS1 0.0363342074153613 0.30106680827601 -0.0378601462874792 0.280539991776267 0.0148268080865187 0.672889713949983
1 pos_end 0.0120644176772222 LMOD2 -0.101743360999481 0.0606204037171912 0.0827140531528579 0.126380901518789 0.127733234895584 0.0186261034639241
1 pos_end 0.0120615649584917 OAZ1 -0.0261783434552213 0.135625001846524 -0.0762197516053791 1.60642213245335e-05 0.0361181567853418 0.0397212351648645
1 pos_end 0.0120592883195306 UQCRC1 -0.0483508432049978 0.0788661442946436 -0.0464359531273985 0.0909533029955507 0.0572951382737464 0.0374399831711453
1 pos_end 0.0120514553487182 RPL3 0.0854969809654399 0.00497393823883053 0.107708500328318 0.000407869972369823 -0.0230926424083617 0.446331100060679
1 pos_end 0.0120486176476963 DDX5 0.064211171088789 0.001361396784917 -0.0416639882592245 0.0368267124493588 -0.0143126950538035 0.473031993534213
1 pos_end 0.0120383957926739 RPS20 0.0112338582226599 0.481950548755688 0.029038684359327 0.0691250452733952 0.0689426624490419 1.91406548436921e-05
1 pos_end 0.0120377377621363 MYOZ2 0.092964462250948 0.0631965924067833 0.221055401758885 1.14869297776263e-05 -0.00897339846983423 0.8574329755674
1 pos_end 0.0120360904909373 OGDH 0.0532386273207317 0.0317427655292849 0.0259539226341927 0.293505568787196 0.024350857206297 0.325032750708521
1 pos_end 0.0120293400970992 FN1 0.0884008245954347 0.118102372218698 0.107186089622296 0.0578934549443382 -0.0891338878811656 0.115105450017781
1 pos_end 0.0120171122288029 CNBP -0.0328613500802346 0.0883750209599232 -0.0507291502899208 0.00856756974310994 0.0621397947181047 0.00132948981613502
1 pos_end 0.0120070414799344 CTSD 0.0343532844266759 0.315717852341145 0.00283261757049466 0.93393696104468 0.0207998758665524 0.543421229435356
1 pos_end 0.0119981027005651 LTBP4 0.0668021169606259 0.142088321580873 -0.115539828596036 0.0111776809746101 -0.0524199168358957 0.249135034304472
1 pos_end 0.011997325546936 CALM1 -0.00428141554538096 0.906243040973363 -0.024823662241349 0.494152488900215 0.0269708382866064 0.458263189201298
1 pos_end 0.0119888059140746 MFN2 -0.0492728998432636 0.0546861385864783 0.00965227391478468 0.705694503757557 0.0133347485276644 0.602435300374962
1 pos_end 0.0119858248510324 NR4A1 0.0489686073600633 0.43332878536567 -0.0177369822145946 0.776186485756077 0.0555309843079255 0.374330203061027
1 pos_end 0.0119783462363115 COX7C -0.0694757022123262 0.00610790052354132 -0.0204441151451869 0.417380090327607 0.0918804550620505 0.000299944299189104
1 pos_end 0.0119695756960019 A2M 0.0124089609618784 0.661806923513388 0.00398868985126896 0.888010787291367 -0.09859105502489 0.00055299582964117
1 pos_end 0.0119682738439938 DST -0.0887386777060204 0.000704036092796667 -0.0517168228444084 0.047106179254554 -0.0388599145040556 0.135988411864334
1 pos_end 0.0119680653991846 VIM 0.0626269952888698 0.0675555284870245 0.0463148214381422 0.175448348683969 -0.060440932560176 0.0776814576075179
1 pos_end 0.0119656835362863 ALPK3 -0.035660965417019 0.333071896336389 -0.00321022403851808 0.930428403936475 0.0115399682865536 0.754009976471433
1 pos_end 0.0119535370181574 MDH2 -0.0639562157722672 0.00755367065126517 -0.0530010863238011 0.0264421024001157 0.0818693445390813 0.000646485886689225
1 pos_end 0.0119520450842985 COX7A1 -0.0232113096611347 0.537927608390343 -0.055368212636115 0.141546800804959 0.0589648577085343 0.118061689771728
1 pos_end 0.0119445417628141 GPI -0.0110435444166953 0.679363487762148 -0.0775612337655989 0.00379682432787958 0.0851406974086532 0.00152520837575316
1 pos_end 0.0119425784435306 RPS2 -0.0153462939755219 0.503891197592712 0.120016692278875 2.43836255879445e-07 -0.0952724501022677 3.90290733199631e-05
1 pos_end 0.0119222726084856 ATP1A2 0.181548768365012 1.26641584308996e-06 -0.0498915607409857 0.177391379481852 0.0932150025466905 0.0120617075137894
1 pos_end 0.011918355346717 CASQ2 0.00813891103728709 0.863638380933205 0.129137444759101 0.00655994912647352 -0.0983101392110439 0.0384746872534772
1 pos_end 0.0119161064176006 SEPW1 -0.0239144066084005 0.471216478024353 -0.146404353390867 1.22011132068755e-05 0.0711095281436268 0.0325378224805935
1 pos_end 0.0119071513812761 RPL5 -0.034281130208488 0.0157745750420569 0.0558067806249205 9.007288807095e-05 0.0196563085626098 0.165436407177721
1 pos_end 0.0119070379992059 TMSB4X 0.0655769089067895 0.0106201808196753 -0.00694741839967982 0.785618120967667 0.0537678097411328 0.0359808041337474
